player_id,current_team_id,포지션,주발,키(cm),몸무게(kg),경기 출전,출전 시간(분),볼 소유권 상실,실점,파울,득점,선방,페널티 상황,페널티 선방
108693,0,,,,,0,0,0,0,0,0,0,0,0
72541,0,,,,,0,0,0,0,0,0,0,0,0
19970,0,,,,,3,85,0,0,0,0,0,0,0
117754,0,,,,,0,0,0,0,0,0,0,0,0
9199,0,,,,,20,1252,18,35,12,2,0,0,0
126317,0,,,,,29,1091,12,23,13,2,0,0,0
125075,0,,,,,4,169,0,3,0,0,0,0,0
42894,0,,,,,28,1965,12,30,45,0,0,0,0
13549,0,,,,,22,1404,0,14,8,1,0,0,0
4852,0,,,,,0,0,0,0,0,0,0,0,0
128023,0,,,,,0,0,0,0,0,0,0,0,0
110203,0,,,,,16,1411,4,22,7,1,0,0,0
134486,0,,,,,0,0,0,0,0,0,0,0,0
63670,0,,,,,0,0,0,0,0,0,0,0,0
68086,0,,,,,0,0,0,0,0,0,0,0,0
108628,0,,,,,0,0,0,0,0,0,0,0,0
125106,0,,,,,2,4,1,0,0,0,0,0,0
10439,0,,,,,35,3003,22,39,23,2,0,0,0
71432,0,,,,,37,3127,47,67,30,4,0,0,0
124320,0,,,,,0,0,0,0,0,0,0,0,0
147822,0,,,,,0,0,0,0,0,0,0,0,0
20113,0,,,,,24,1441,12,25,13,0,0,0,0
129849,0,,,,,0,0,0,0,0,0,0,0,0
15656,0,,,,,26,2014,5,28,17,0,0,0,0
5264,0,,,,,0,0,0,0,0,0,0,0,0
3564,0,,,,,0,0,0,0,0,0,0,0,0
4499,0,,,,,10,682,3,11,2,0,0,0,0
50585,0,,,,,0,0,0,0,0,0,0,0,0
133612,0,,,,,16,770,13,9,14,2,0,0,0
14732,0,,,,,33,2377,15,25,11,3,0,0,0
127536,0,,,,,0,0,0,0,0,0,0,0,0
129724,0,,,,,0,0,0,0,0,0,0,0,0
9167,0,,,,,0,0,0,0,0,0,0,0,0
117565,0,,,,,0,0,0,0,0,0,0,0,0
51703,0,,,,,11,125,4,5,8,0,0,0,0
20559,0,,,,,28,2509,0,29,0,0,78,1,0
111022,0,,,,,0,0,0,0,0,0,0,0,0
2862,0,,,,,0,0,0,0,0,0,0,0,0
54312,0,,,,,9,151,2,3,1,0,0,0,0
52723,0,,,,,0,0,0,0,0,0,0,0,0
112742,0,,,,,1,1,0,0,0,0,0,0,0
20723,0,,,,,0,0,0,0,0,0,0,0,0
136952,0,,,,,1,7,1,0,0,0,0,0,0
133503,0,,,,,5,346,5,9,2,0,0,0,0
118447,0,,,,,2,26,2,0,1,0,0,0,0
128364,0,,,,,0,0,0,0,0,0,0,0,0
48689,0,,,,,0,0,0,0,0,0,0,0,0
119874,0,,,,,0,0,0,0,0,0,0,0,0
22744,0,,,,,0,0,0,0,0,0,0,0,0
26151,0,,,,,30,2663,4,44,20,0,0,0,0
143214,0,,,,,33,2484,21,46,36,0,0,0,0
51593,0,,,,,37,2742,49,37,49,2,0,0,0
133245,0,,,,,0,0,0,0,0,0,0,0,0
136833,0,,,,,0,0,0,0,0,0,0,0,0
5061,0,,,,,0,0,0,0,0,0,0,0,0
24708,0,,,,,0,0,0,0,0,0,0,0,0
121739,0,,,,,0,0,0,0,0,0,0,0,0
10476,0,,,,,33,2022,22,32,28,2,0,0,0
136199,0,,,,,0,0,0,0,0,0,0,0,0
50460,0,,,,,0,0,0,0,0,0,0,0,0
14624,0,,,,,36,3167,20,49,31,0,0,0,0
9595,0,,,,,14,844,19,18,12,1,0,0,0
75381,0,,,,,8,135,1,2,2,0,0,0,0
130671,0,,,,,0,0,0,0,0,0,0,0,0
5748,0,,,,,26,2259,0,41,0,0,82,0,0
64370,0,,,,,12,497,2,10,7,0,0,0,0
25281,0,,,,,35,1432,26,34,16,2,0,0,0
13956,0,,,,,32,2018,18,56,20,3,0,0,0
134286,0,,,,,3,47,3,1,2,0,0,0,0
8050,0,,,,,0,0,0,0,0,0,0,0,0
138109,0,,,,,0,0,0,0,0,0,0,0,0
119277,0,,,,,0,0,0,0,0,0,0,0,0
11428,0,,,,,13,745,8,8,11,3,0,0,0
31883,0,,,,,0,0,0,0,0,0,0,0,0
15114,0,,,,,1,90,0,2,0,0,2,0,0
15340,0,,,,,26,400,19,10,8,1,0,0,0
134333,0,,,,,34,1966,22,28,37,2,0,0,0
5595,0,,,,,31,1664,41,42,31,5,0,0,0
134994,0,,,,,0,0,0,0,0,0,0,0,0
65744,0,,,,,0,0,0,0,0,0,0,0,0
53612,0,,,,,5,333,0,5,6,0,0,0,0
108957,0,,,,,0,0,0,0,0,0,0,0,0
62917,0,,,,,0,0,0,0,0,0,0,0,0
20489,0,,,,,24,1143,25,19,12,1,0,0,0
21317,0,,,,,0,0,0,0,0,0,0,0,0
114296,0,,,,,0,0,0,0,0,0,0,0,0
12937,0,,,,,0,0,0,0,0,0,0,0,0
11293,0,,,,,0,0,0,0,0,0,0,0,0
124396,0,,,,,34,2670,42,39,40,3,0,0,0
7485,0,,,,,0,0,0,0,0,0,0,0,0
112674,0,,,,,0,0,0,0,0,0,0,0,0
120417,0,,,,,0,0,0,0,0,0,0,0,0
139402,0,,,,,0,0,0,0,0,0,0,0,0
20959,0,,,,,0,0,0,0,0,0,0,0,0
24773,0,,,,,0,0,0,0,0,0,0,0,0
19871,0,,,,,0,0,0,0,0,0,0,0,0
112601,0,,,,,0,0,0,0,0,0,0,0,0
4115,0,,,,,20,569,8,10,8,3,0,0,0
14716,0,,,,,33,1755,23,23,15,9,0,0,0
66548,0,,,,,0,0,0,0,0,0,0,0,0
71986,0,,,,,0,0,0,0,0,0,0,0,0
117451,0,,,,,0,0,0,0,0,0,0,0,0
132022,0,,,,,0,0,0,0,0,0,0,0,0
23793,0,,,,,35,3074,8,47,26,1,0,0,0
124329,0,,,,,0,0,0,0,0,0,0,0,0
71744,0,,,,,4,360,0,10,0,0,8,0,0
63840,0,,,,,0,0,0,0,0,0,0,0,0
25540,0,,,,,0,0,0,0,0,0,0,0,0
113713,0,,,,,0,0,0,0,0,0,0,0,0
66565,0,,,,,0,0,0,0,0,0,0,0,0
2537,0,,,,,0,0,0,0,0,0,0,0,0
19589,0,,,,,30,2535,3,57,31,2,0,0,0
108325,0,,,,,4,329,0,13,3,0,0,0,0
133165,0,,,,,0,0,0,0,0,0,0,0,0
107833,0,,,,,0,0,0,0,0,0,0,0,0
20517,0,,,,,0,0,0,0,0,0,0,0,0
22802,0,,,,,26,1653,20,26,34,2,0,0,0
9651,0,,,,,2,180,0,4,0,0,8,0,0
65641,0,,,,,0,0,0,0,0,0,0,0,0
21614,0,,,,,31,2226,16,35,31,0,0,0,0
5067,0,,,,,33,2667,34,36,27,4,0,0,0
133603,0,,,,,27,1206,19,25,20,0,0,0,0
126789,0,,,,,30,1528,37,24,33,8,0,0,0
54000,0,,,,,0,0,0,0,0,0,0,0,0
31671,0,,,,,0,0,0,0,0,0,0,0,0
4511,0,,,,,0,0,0,0,0,0,0,0,0
126108,0,,,,,35,1681,29,31,31,2,0,0,0
8882,0,,,,,10,176,4,4,3,0,0,0,0
138105,0,,,,,0,0,0,0,0,0,0,0,0
112629,0,,,,,0,0,0,0,0,0,0,0,0
124321,0,,,,,0,0,0,0,0,0,0,0,0
50245,0,,,,,28,1405,15,28,28,2,0,0,0
53007,0,,,,,0,0,0,0,0,0,0,0,0
66657,0,,,,,3,14,0,1,0,0,0,0,0
52175,0,,,,,0,0,0,0,0,0,0,0,0
107846,0,,,,,8,475,8,11,8,0,0,0,0
16204,0,,,,,6,146,0,1,1,0,0,0,0
117591,0,,,,,0,0,0,0,0,0,0,0,0
118070,0,,,,,0,0,0,0,0,0,0,0,0
138560,0,,,,,0,0,0,0,0,0,0,0,0
107805,0,,,,,0,0,0,0,0,0,0,0,0
49908,0,,,,,8,414,1,4,5,0,0,0,0
8868,0,,,,,34,2979,77,50,20,13,0,0,0
121754,0,,,,,0,0,0,0,0,0,0,0,0
21991,0,,,,,0,0,0,0,0,0,0,0,0
68582,0,,,,,19,748,5,10,12,0,0,0,0
134787,0,,,,,0,0,0,0,0,0,0,0,0
112711,0,,,,,0,0,0,0,0,0,0,0,0
66318,0,,,,,30,2510,4,28,12,0,0,0,0
109775,0,,,,,0,0,0,0,0,0,0,0,0
10565,0,,,,,17,1073,5,31,4,0,0,0,0
69812,0,,,,,0,0,0,0,0,0,0,0,0
14242,0,,,,,10,448,4,10,4,0,0,0,0
122146,0,,,,,0,0,0,0,0,0,0,0,0
138126,0,,,,,0,0,0,0,0,0,0,0,0
127888,0,,,,,0,0,0,0,0,0,0,0,0
33347,0,,,,,0,0,0,0,0,0,0,0,0
14636,0,,,,,18,696,15,12,4,2,0,0,0
31442,0,,,,,10,331,13,2,6,0,0,0,0
23396,0,,,,,36,3024,43,43,32,8,0,0,0
25191,0,,,,,0,0,0,0,0,0,0,0,0
74761,0,,,,,38,3282,76,44,65,5,0,0,0
13706,0,,,,,29,949,14,12,11,2,0,0,0
127095,0,,,,,0,0,0,0,0,0,0,0,0
26408,0,,,,,12,89,3,2,4,0,0,0,0
66692,0,,,,,0,0,0,0,0,0,0,0,0
133430,0,,,,,31,1513,39,33,37,5,0,0,0
11000,0,,,,,18,1540,0,37,6,0,0,0,0
8707,0,,,,,37,3330,3,45,34,1,0,0,0
144213,0,,,,,0,0,0,0,0,0,0,0,0
8201,0,,,,,18,933,13,23,4,0,0,0,0
117974,0,,,,,0,0,0,0,0,0,0,0,0
51479,0,,,,,1,6,0,0,0,0,0,0,0
69603,0,,,,,0,0,0,0,0,0,0,0,0
122282,0,,,,,0,0,0,0,0,0,0,0,0
112203,0,,,,,38,3356,25,42,70,1,0,0,0
3894,0,,,,,25,614,4,12,8,2,0,0,0
108613,0,,,,,30,1976,17,46,24,1,0,0,0
69914,0,,,,,19,984,5,12,16,2,0,0,0
12314,0,,,,,0,0,0,0,0,0,0,0,0
75105,0,,,,,0,0,0,0,0,0,0,0,0
9576,0,,,,,26,1613,33,18,27,3,0,0,0
51519,0,,,,,0,0,0,0,0,0,0,0,0
13225,0,,,,,0,0,0,0,0,0,0,0,0
147272,0,,,,,0,0,0,0,0,0,0,0,0
2250,0,,,,,0,0,0,0,0,0,0,0,0
74608,0,,,,,10,232,4,9,2,0,0,0,0
50501,0,,,,,3,13,0,1,0,0,0,0,0
107832,0,,,,,0,0,0,0,0,0,0,0,0
75212,0,,,,,0,0,0,0,0,0,0,0,0
112706,0,,,,,0,0,0,0,0,0,0,0,0
5793,0,,,,,24,1497,10,20,20,1,0,0,0
109714,0,,,,,1,1,0,0,0,0,0,0,0
13344,0,,,,,27,2077,10,22,27,1,0,0,0
11347,0,,,,,0,0,0,0,0,0,0,0,0
73894,0,,,,,0,0,0,0,0,0,0,0,0
109098,0,,,,,0,0,0,0,0,0,0,0,0
6712,0,,,,,24,1643,5,28,15,0,0,0,0
26681,0,,,,,2,19,0,2,0,0,0,0,0
14575,0,,,,,25,1974,9,25,19,3,0,0,0
10874,0,,,,,22,854,5,19,11,1,0,0,0
4620,0,,,,,0,0,0,0,0,0,0,0,0
122429,0,,,,,0,0,0,0,0,0,0,0,0
15802,0,,,,,6,104,4,3,3,0,0,0,0
69766,0,,,,,0,0,0,0,0,0,0,0,0
122388,0,,,,,1,6,0,0,1,0,0,0,0
13491,0,,,,,8,254,2,4,2,1,0,0,0
127804,0,,,,,0,0,0,0,0,0,0,0,0
92713,0,,,,,0,0,0,0,0,0,0,0,0
64140,0,,,,,0,0,0,0,0,0,0,0,0
67213,0,,,,,0,0,0,0,0,0,0,0,0
15572,0,,,,,29,2131,25,28,43,2,0,0,0
13248,0,,,,,4,130,0,5,1,0,0,0,0
121695,0,,,,,0,0,0,0,0,0,0,0,0
4136,0,,,,,22,1713,3,42,8,1,0,0,0
4604,0,,,,,13,481,2,11,2,0,0,0,0
24659,0,,,,,38,3420,8,57,29,2,0,0,0
3600,0,,,,,5,215,1,4,0,0,0,0,0
67221,0,,,,,6,175,1,2,2,0,0,0,0
16758,0,,,,,2,71,0,4,0,0,0,0,0
51229,0,,,,,35,3149,8,41,45,2,0,0,0
10766,0,,,,,36,2978,18,43,49,1,0,0,0
7336,0,,,,,22,1061,8,21,22,0,0,0,0
75678,0,,,,,4,107,0,6,2,0,0,0,0
98258,0,,,,,0,0,0,0,0,0,0,0,0
98295,0,,,,,0,0,0,0,0,0,0,0,0
15211,0,,,,,0,0,0,0,0,0,0,0,0
114135,0,,,,,0,0,0,0,0,0,0,0,0
128889,0,,,,,0,0,0,0,0,0,0,0,0
31642,0,,,,,0,0,0,0,0,0,0,0,0
8897,0,,,,,18,823,0,8,4,0,0,0,0
27277,0,,,,,36,2989,7,38,37,5,0,0,0
35752,0,,,,,8,350,0,8,2,0,0,0,0
23989,0,,,,,0,0,0,0,0,0,0,0,0
146394,0,,,,,2,28,0,0,0,0,0,0,0
112377,0,,,,,0,0,0,0,0,0,0,0,0
129835,0,,,,,0,0,0,0,0,0,0,0,0
24994,0,,,,,23,721,12,16,15,1,0,0,0
49731,0,,,,,38,2926,47,41,18,2,0,0,0
11362,0,,,,,2,46,0,2,0,0,0,0,0
16524,0,,,,,0,0,0,0,0,0,0,0,0
112510,0,,,,,8,275,0,4,2,0,0,0,0
119292,0,,,,,1,10,1,1,0,0,0,0,0
25892,0,,,,,10,843,3,18,9,0,0,0,0
14457,0,,,,,0,0,0,0,0,0,0,0,0
67450,0,,,,,0,0,0,0,0,0,0,0,0
13130,0,,,,,0,0,0,0,0,0,0,0,0
112581,0,,,,,0,0,0,0,0,0,0,0,0
68581,0,,,,,0,0,0,0,0,0,0,0,0
4198,0,,,,,15,969,0,25,6,0,0,0,0
53177,0,,,,,0,0,0,0,0,0,0,0,0
4288,0,,,,,28,1704,28,19,17,4,0,0,0
8192,0,,,,,23,742,10,17,9,1,0,0,0
117573,0,,,,,0,0,0,0,0,0,0,0,0
20226,0,,,,,29,2128,3,36,16,2,0,0,0
139004,0,,,,,0,0,0,0,0,0,0,0,0
53093,0,,,,,0,0,0,0,0,0,0,0,0
51813,0,,,,,37,2612,60,58,72,12,0,0,0
5866,0,,,,,0,0,0,0,0,0,0,0,0
138981,0,,,,,23,496,3,8,8,1,0,0,0
77990,0,,,,,0,0,0,0,0,0,0,0,0
51084,0,,,,,0,0,0,0,0,0,0,0,0
14706,0,,,,,13,259,3,3,4,0,0,0,0
69176,0,,,,,26,1901,35,30,21,8,0,0,0
66669,0,,,,,36,2410,49,21,48,13,0,0,0
107806,0,,,,,0,0,0,0,0,0,0,0,0
112917,0,,,,,33,1874,55,50,30,2,0,0,0
12994,0,,,,,10,828,2,15,11,0,0,0,0
5758,0,,,,,32,2358,16,36,21,0,0,0,0
24252,0,,,,,33,2813,21,45,40,0,0,0,0
19758,0,,,,,26,1194,22,12,23,6,0,0,0
54893,0,,,,,13,853,5,12,5,1,0,0,0
112267,0,,,,,1,90,0,4,0,0,0,0,0
121972,0,,,,,0,0,0,0,0,0,0,0,0
51511,0,,,,,0,0,0,0,0,0,0,0,0
54156,0,,,,,29,1513,59,14,10,3,0,0,0
4229,0,,,,,30,2113,5,38,18,2,0,0,0
115172,0,,,,,34,1970,12,27,33,0,0,0,0
7865,0,,,,,0,0,0,0,0,0,0,0,0
92626,0,,,,,0,0,0,0,0,0,0,0,0
146567,0,,,,,12,842,10,11,17,0,0,0,0
114273,0,,,,,1,13,0,0,0,0,0,0,0
24626,0,,,,,0,0,0,0,0,0,0,0,0
126670,0,,,,,13,445,7,6,7,0,0,0,0
14383,0,,,,,27,2154,17,49,50,1,0,0,0
107820,0,,,,,0,0,0,0,0,0,0,0,0
4112,0,,,,,0,0,0,0,0,0,0,0,0
49884,0,,,,,21,1335,2,19,10,0,0,0,0
123672,0,,,,,5,65,2,2,0,0,0,0,0
26226,0,,,,,0,0,0,0,0,0,0,0,0
69070,0,,,,,16,1251,2,29,6,0,0,0,0
6451,0,,,,,10,900,0,12,0,0,29,0,0
112740,0,,,,,0,0,0,0,0,0,0,0,0
4340,0,,,,,0,0,0,0,0,0,0,0,0
8163,0,,,,,25,2083,3,42,7,0,0,0,0
134048,0,,,,,20,626,15,12,14,7,0,0,0
124989,0,,,,,0,0,0,0,0,0,0,0,0
110117,0,,,,,0,0,0,0,0,0,0,0,0
114649,0,,,,,0,0,0,0,0,0,0,0,0
49485,0,,,,,0,0,0,0,0,0,0,0,0
135722,0,,,,,1,5,1,0,0,0,0,0,0
12707,0,,,,,26,2321,0,26,1,0,54,2,0
16788,0,,,,,6,142,3,3,6,0,0,0,0
13637,0,,,,,1,1,0,0,0,0,0,0,0
66658,0,,,,,2,64,0,0,2,0,0,0,0
40211,0,,,,,28,1781,15,29,42,0,0,0,0
72360,0,,,,,1,12,0,1,0,0,0,0,0
53996,0,,,,,0,0,0,0,0,0,0,0,0
123333,0,,,,,32,2193,38,54,30,2,0,0,0
49259,0,,,,,38,2507,43,35,9,6,0,0,0
33185,0,,,,,18,360,4,6,0,1,0,0,0
66527,0,,,,,0,0,0,0,0,0,0,0,0
134782,0,,,,,0,0,0,0,0,0,0,0,0
120171,0,,,,,0,0,0,0,0,0,0,0,0
63654,0,,,,,0,0,0,0,0,0,0,0,0
144759,0,,,,,0,0,0,0,0,0,0,0,0
125827,0,,,,,25,1164,39,22,12,2,0,0,0
107895,0,,,,,0,0,0,0,0,0,0,0,0
43586,0,,,,,20,261,3,5,15,0,0,0,0
4845,0,,,,,23,1059,5,16,8,1,0,0,0
133297,0,,,,,7,135,2,3,2,1,0,0,0
31904,0,,,,,30,2403,27,44,36,1,0,0,0
33032,0,,,,,31,2335,24,29,37,10,0,0,0
138550,0,,,,,4,21,1,1,0,0,0,0,0
147792,0,,,,,0,0,0,0,0,0,0,0,0
21584,0,,,,,34,2600,45,34,13,8,0,0,0
3309,0,,,,,14,1161,0,21,2,0,50,3,0
66670,0,,,,,0,0,0,0,0,0,0,0,0
32289,0,,,,,19,446,8,14,5,2,0,0,0
67631,0,,,,,0,0,0,0,0,0,0,0,0
20566,0,,,,,34,2812,6,63,23,1,0,0,0
146864,0,,,,,0,0,0,0,0,0,0,0,0
32159,0,,,,,0,0,0,0,0,0,0,0,0
127644,0,,,,,11,577,12,14,11,0,0,0,0
66735,0,,,,,0,0,0,0,0,0,0,0,0
20130,0,,,,,0,0,0,0,0,0,0,0,0
71590,0,,,,,21,387,11,9,4,1,0,0,0
51582,0,,,,,0,0,0,0,0,0,0,0,0
63741,0,,,,,36,2946,28,37,52,6,0,0,0
120048,0,,,,,0,0,0,0,0,0,0,0,0
33280,0,,,,,37,3276,0,55,0,0,153,1,0
128366,0,,,,,0,0,0,0,0,0,0,0,0
